,ID,Category,FilePath,FileSize,AnnotationFileExists,InputType1,InputType2,OutputType1,OutputType2
9747,76769,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155743.txt,409,True,"Und O
was O
willst O
du O
uns O
sagen O
? O
sind O
Kinder O
im O
Bundestag O
, O
sind O
Neugeborene O
im O
Bundestag O
? O
Nein O
! O
Wäre O
es O
vernünftig O
Neugeborene O
im O
Bundestag O
zu O
haben O
? O
Ein O
Bundestag O
_ O
kann O
_ O
nur O
eine O
repräsentative O
und O
keine O
präsentative O
Demokratie O
sein O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Itzumer B-STREET
Hauptstraße I-STREET
6 B-STREETNO
, O
59228 B-ZIP
Lustensbach B-CITY
, O
029/0214702 B-PHONE
http://knv.auqw.wkm/domoz/25042-Pxi-mpy-Amwvhnvnhvla-Vvgdjc-Kyjzpg-Hxuhdx B-URL
","Und was willst du uns sagen ? sind Kinder im Bundestag , sind Neugeborene im Bundestag ? Nein ! Wäre es vernünftig Neugeborene im Bundestag zu haben ? Ein Bundestag _ kann _ nur eine repräsentative und keine präsentative Demokratie sein . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Itzumer Hauptstraße 6 , 59228 Lustensbach , 029/0214702 http://knv.auqw.wkm/domoz/25042-Pxi-mpy-Amwvhnvnhvla-Vvgdjc-Kyjzpg-Hxuhdx",STREET: Itzumer Hauptstraße; STREETNO: 6; ZIP: 59228; CITY: Lustensbach; PHONE: 029/0214702; URL: http://knv.auqw.wkm/domoz/25042-Pxi-mpy-Amwvhnvnhvla-Vvgdjc-Kyjzpg-Hxuhdx,STREET: Itzumer Hauptstraße **Nordberggasse**; STREETNO: 6 **2**; ZIP: 59228 **59017**; CITY: Lustensbach **Vargatz**; PHONE: 029/0214702 **598/7403815**; URL: http://knv.auqw.wkm/domoz/25042-Pxi-mpy-Amwvhnvnhvla-Vvgdjc-Kyjzpg-Hxuhdx **http://cxm.pjsv.mnq/hiubo/22294-Mdf-gfs-Jmusvctxkiav-Jscyct-Lrwiiq-Cavvxq**
9751,76797,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155335.txt,240,True,"Genau O
, O
weil O
zwei O
Jahre O
noch O
kommen O
müssten O
bis O
heute O
, O
die O
weggeschnitten O
wurden O
, O
die O
passen O
wohl O
nicht O
! O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Glärnischstraße B-STREET
6 B-STREETNO
, O
87890 B-ZIP
Beverungen B-CITY
, O
208/4269453 B-PHONE
http://wyw.ugzjfuv.tvt/gzlz-x08099.mell B-URL
","Genau , weil zwei Jahre noch kommen müssten bis heute , die weggeschnitten wurden , die passen wohl nicht ! -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Glärnischstraße 6 , 87890 Beverungen , 208/4269453 http://wyw.ugzjfuv.tvt/gzlz-x08099.mell",STREET: Glärnischstraße; STREETNO: 6; ZIP: 87890; CITY: Beverungen; PHONE: 208/4269453; URL: http://wyw.ugzjfuv.tvt/gzlz-x08099.mell,STREET: Glärnischstraße **Ostseestraße**; STREETNO: 6 **7**; ZIP: 87890 **41887**; CITY: Beverungen **Baad**; PHONE: 208/4269453 **604/2105405**; URL: http://wyw.ugzjfuv.tvt/gzlz-x08099.mell **http://ivr.xndnmwb.ati/aflx-l38481.qwuo**
9764,76887,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155742.txt,239,True,"Wo O
ist O
denn O
Erbschaftssteuer O
Enteignung O
? O
Der O
Besitzer O
/ O
Eigentümer O
ist O
tot O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Asselner B-STREET
Hellweg I-STREET
9 B-STREETNO
, O
36258 B-ZIP
Giekau B-CITY
, O
455/8752008 B-PHONE
http://xwj.tzaf.idr/lyzak/36282-Wyr-qwa-Wmhfzminkhma-Htejxn-Ughwqm-Mpsixh B-URL
","Wo ist denn Erbschaftssteuer Enteignung ? Der Besitzer / Eigentümer ist tot . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Asselner Hellweg 9 , 36258 Giekau , 455/8752008 http://xwj.tzaf.idr/lyzak/36282-Wyr-qwa-Wmhfzminkhma-Htejxn-Ughwqm-Mpsixh",STREET: Asselner Hellweg; STREETNO: 9; ZIP: 36258; CITY: Giekau; PHONE: 455/8752008; URL: http://xwj.tzaf.idr/lyzak/36282-Wyr-qwa-Wmhfzminkhma-Htejxn-Ughwqm-Mpsixh,STREET: Asselner Hellweg **Hegerweg**; STREETNO: 9 **0**; ZIP: 36258 **79633**; CITY: Giekau **Persdorf**; PHONE: 455/8752008 **671/4897886**; URL: http://xwj.tzaf.idr/lyzak/36282-Wyr-qwa-Wmhfzminkhma-Htejxn-Ughwqm-Mpsixh **http://lss.lzor.ini/oixee/18296-Mxk-ejo-Mfoebulyakzu-Znhosy-Pkajuz-Hntooo**
9769,76924,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155029.txt,251,True,"Woher O
nimmst O
du O
die O
Ansicht O
, O
die O
Schuhe O
wären O
gebraucht O
. O
Und O
wer O
kauft O
gebrauchte O
Schuhe O
und O
dann O
auch O
noch O
20 O
Euro O
? O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Zitadellenweg B-STREET
3 B-STREETNO
, O
64416 B-ZIP
Vierhöfen B-CITY
, O
773/6392083 B-PHONE
http://sba.tvodyyl.ajw/oxpd-u46851.dylk B-URL
","Woher nimmst du die Ansicht , die Schuhe wären gebraucht . Und wer kauft gebrauchte Schuhe und dann auch noch 20 Euro ? -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Zitadellenweg 3 , 64416 Vierhöfen , 773/6392083 http://sba.tvodyyl.ajw/oxpd-u46851.dylk",STREET: Zitadellenweg; STREETNO: 3; ZIP: 64416; CITY: Vierhöfen; PHONE: 773/6392083; URL: http://sba.tvodyyl.ajw/oxpd-u46851.dylk,STREET: Zitadellenweg **Steiner Landstraße**; STREETNO: 3 **8**; ZIP: 64416 **44532**; CITY: Vierhöfen **Ohrbeck**; PHONE: 773/6392083 **012/0830036**; URL: http://sba.tvodyyl.ajw/oxpd-u46851.dylk **http://csf.ctkvgee.gyi/otza-t27575.bhhx**
9773,76954,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155184.txt,157,True,"Natürlich O
kann O
man O
das O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Vorbergstraße B-STREET
3 B-STREETNO
, O
42338 B-ZIP
Tobringen B-CITY
, O
695/2677081 B-PHONE
http://igu.zrqnnna.iwm/dwgy-y29155.yell B-URL
","Natürlich kann man das . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Vorbergstraße 3 , 42338 Tobringen , 695/2677081 http://igu.zrqnnna.iwm/dwgy-y29155.yell",STREET: Vorbergstraße; STREETNO: 3; ZIP: 42338; CITY: Tobringen; PHONE: 695/2677081; URL: http://igu.zrqnnna.iwm/dwgy-y29155.yell,STREET: Vorbergstraße **Obere Austraße**; STREETNO: 3 **0**; ZIP: 42338 **53195**; CITY: Tobringen **Tellingstedt**; PHONE: 695/2677081 **616/9853242**; URL: http://igu.zrqnnna.iwm/dwgy-y29155.yell **http://khl.yehmtiv.vxi/brsq-l58823.wraw**
9774,76955,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155381.txt,239,True,"warum O
hört O
denn O
das O
bei O
2 O
years O
( O
2008 B-DATE
) O
auf O
? O
Passt O
der O
Rest O
nicht O
mehr O
? O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Innocentiastraße B-STREET
9 B-STREETNO
, O
68412 B-ZIP
Barnten B-CITY
, O
159/5188387 B-PHONE
http://lqg.dekq.rpf/btcrz/61736-Lju-uxx-Wmlonbpfbygx-Ialfnc-Kfceii-Okgytf B-URL
","warum hört denn das bei 2 years ( 2008 ) auf ? Passt der Rest nicht mehr ? -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Innocentiastraße 9 , 68412 Barnten , 159/5188387 http://lqg.dekq.rpf/btcrz/61736-Lju-uxx-Wmlonbpfbygx-Ialfnc-Kfceii-Okgytf",DATE: 2008; STREET: Innocentiastraße; STREETNO: 9; ZIP: 68412; CITY: Barnten; PHONE: 159/5188387; URL: http://lqg.dekq.rpf/btcrz/61736-Lju-uxx-Wmlonbpfbygx-Ialfnc-Kfceii-Okgytf,DATE: 2008 **2009**; STREET: Innocentiastraße **Wupperweg**; STREETNO: 9 **7**; ZIP: 68412 **95807**; CITY: Barnten **Voglegg**; PHONE: 159/5188387 **402/5060413**; URL: http://lqg.dekq.rpf/btcrz/61736-Lju-uxx-Wmlonbpfbygx-Ialfnc-Kfceii-Okgytf **http://gdm.tjnm.sfo/qhpyj/45579-Nov-qvd-Hlugbqwzhwfx-Agzajp-Leuywq-Oltnzz**
9775,76963,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155379.txt,278,True,"Vielleicht O
sollte O
manchem O
das O
Alter O
auffallen O
? O
57Jahre O
! O
Vielleicht O
unterstelle O
ich O
jetzt O
mal O
wollte O
der O
Mann O
in O
Rente O
. O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Lotzestraße B-STREET
8 B-STREETNO
, O
40150 B-ZIP
Besitz B-CITY
, O
109/5337578 B-PHONE
http://owt.mvmp.rxo/xjgum/45830-Lmo-mft-Kavlgubafnzz-Cofoww-Hhajph-Ovekpw B-URL
","Vielleicht sollte manchem das Alter auffallen ? 57Jahre ! Vielleicht unterstelle ich jetzt mal wollte der Mann in Rente . -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Lotzestraße 8 , 40150 Besitz , 109/5337578 http://owt.mvmp.rxo/xjgum/45830-Lmo-mft-Kavlgubafnzz-Cofoww-Hhajph-Ovekpw",STREET: Lotzestraße; STREETNO: 8; ZIP: 40150; CITY: Besitz; PHONE: 109/5337578; URL: http://owt.mvmp.rxo/xjgum/45830-Lmo-mft-Kavlgubafnzz-Cofoww-Hhajph-Ovekpw,STREET: Lotzestraße **Treumanngasse**; STREETNO: 8 **0**; ZIP: 40150 **95818**; CITY: Besitz **Iselshausen**; PHONE: 109/5337578 **840/5940802**; URL: http://owt.mvmp.rxo/xjgum/45830-Lmo-mft-Kavlgubafnzz-Cofoww-Hhajph-Ovekpw **http://xni.ookc.jun/bzuwy/25665-Vfi-aib-Thwpawsizvxf-Equkra-Evimtq-Hjghcj**
9782,77030,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155091.txt,186,True,"Welche O
Taktik O
hier O
geführt O
ist O
, O
weiß O
ich O
jetzt O
nicht O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Weizmannstraße B-STREET
3 B-STREETNO
, O
60497 B-ZIP
Crange B-CITY
, O
839/0526614 B-PHONE
http://xxw.ueperdn.lwx/zlqt-r79641.mdsm B-URL
","Welche Taktik hier geführt ist , weiß ich jetzt nicht . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Weizmannstraße 3 , 60497 Crange , 839/0526614 http://xxw.ueperdn.lwx/zlqt-r79641.mdsm",STREET: Weizmannstraße; STREETNO: 3; ZIP: 60497; CITY: Crange; PHONE: 839/0526614; URL: http://xxw.ueperdn.lwx/zlqt-r79641.mdsm,STREET: Weizmannstraße **Zentralländstraße**; STREETNO: 3 **2**; ZIP: 60497 **56395**; CITY: Crange **Lottorf**; PHONE: 839/0526614 **818/0387946**; URL: http://xxw.ueperdn.lwx/zlqt-r79641.mdsm **http://ojl.pygjepa.eyn/uvzz-c04857.eoty**
9792,77081,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155009.txt,184,True,"Wenn O
du O
das O
tust O
gehörst O
du O
zum O
ganz O
großen O
Übel O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Seebauerstraße B-STREET
3 B-STREETNO
, O
40108 B-ZIP
Venrath B-CITY
, O
113/3823739 B-PHONE
http://mlv.hgylwls.dtd/uqps-b21435.qglq B-URL
","Wenn du das tust gehörst du zum ganz großen Übel . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Seebauerstraße 3 , 40108 Venrath , 113/3823739 http://mlv.hgylwls.dtd/uqps-b21435.qglq",STREET: Seebauerstraße; STREETNO: 3; ZIP: 40108; CITY: Venrath; PHONE: 113/3823739; URL: http://mlv.hgylwls.dtd/uqps-b21435.qglq,STREET: Seebauerstraße **Reineckerstraße**; STREETNO: 3 **9**; ZIP: 40108 **26500**; CITY: Venrath **Roschbach**; PHONE: 113/3823739 **336/6696484**; URL: http://mlv.hgylwls.dtd/uqps-b21435.qglq **http://thn.knsjubt.zur/sivv-r03435.tjop**
9811,77255,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155768.txt,387,True,"Ach O
A. B-MALE
Maeurer B-FAMILY
hat O
doch O
Recht O
, O
das O
Mittelalter O
mit O
all O
seinen O
Nachtruhen O
, O
Wegezöllen O
, O
Brückenzöllen O
, O
Seuchen O
und O
der O
geringen O
Lebenserwartung O
hatte O
doch O
was O
schönes O
: O
Solche O
Idioten O
konnten O
nicht O
im O
Internet O
schreiben O
! O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Ulanenplatz B-STREET
3 B-STREETNO
, O
58985 B-ZIP
Oldenhöfen B-CITY
, O
677/0770775 B-PHONE
http://fnx.sigj.byb/ljvyr/00698-Wdg-xdj-Ydzvsjzopvjz-Mhvqgu-Yvelbh-Emzkeu B-URL
","Ach A. Maeurer hat doch Recht , das Mittelalter mit all seinen Nachtruhen , Wegezöllen , Brückenzöllen , Seuchen und der geringen Lebenserwartung hatte doch was schönes : Solche Idioten konnten nicht im Internet schreiben ! -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Ulanenplatz 3 , 58985 Oldenhöfen , 677/0770775 http://fnx.sigj.byb/ljvyr/00698-Wdg-xdj-Ydzvsjzopvjz-Mhvqgu-Yvelbh-Emzkeu",MALE: A.; FAMILY: Maeurer; STREET: Ulanenplatz; STREETNO: 3; ZIP: 58985; CITY: Oldenhöfen; PHONE: 677/0770775; URL: http://fnx.sigj.byb/ljvyr/00698-Wdg-xdj-Ydzvsjzopvjz-Mhvqgu-Yvelbh-Emzkeu,MALE: A. **B.**; FAMILY: Maeurer **Zugtriegel**; STREET: Ulanenplatz **Wellritzstraße**; STREETNO: 3 **4**; ZIP: 58985 **64154**; CITY: Oldenhöfen **Klosterlangheim**; PHONE: 677/0770775 **184/0749525**; URL: http://fnx.sigj.byb/ljvyr/00698-Wdg-xdj-Ydzvsjzopvjz-Mhvqgu-Yvelbh-Emzkeu **http://bpr.chbq.jey/ydymu/83357-Tic-jrs-Wtsientbovnb-Xjguhr-Iflazo-Ckuwxx**
9813,77265,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155963.txt,222,True,"Welche O
Kraft O
? O
die O
Mohamedanerkraft O
? O
lol O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Friedeburger-Hauptstraße B-STREET
6 B-STREETNO
, O
35056 B-ZIP
Unterlangenried B-CITY
, O
561/8043281 B-PHONE
http://waw.tdqf.mae/kjvaa/38614-Pwb-tjm-Rqfndumxdlgu-Kncsta-Djjaqc-Jvcaoa B-URL
","Welche Kraft ? die Mohamedanerkraft ? lol -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Friedeburger-Hauptstraße 6 , 35056 Unterlangenried , 561/8043281 http://waw.tdqf.mae/kjvaa/38614-Pwb-tjm-Rqfndumxdlgu-Kncsta-Djjaqc-Jvcaoa",STREET: Friedeburger-Hauptstraße; STREETNO: 6; ZIP: 35056; CITY: Unterlangenried; PHONE: 561/8043281; URL: http://waw.tdqf.mae/kjvaa/38614-Pwb-tjm-Rqfndumxdlgu-Kncsta-Djjaqc-Jvcaoa,STREET: Friedeburger-Hauptstraße **Pfalzring**; STREETNO: 6 **4**; ZIP: 35056 **86407**; CITY: Unterlangenried **Gailsbach**; PHONE: 561/8043281 **883/7990321**; URL: http://waw.tdqf.mae/kjvaa/38614-Pwb-tjm-Rqfndumxdlgu-Kncsta-Djjaqc-Jvcaoa **http://jmv.lswk.rxq/yykxm/85167-Uld-ziz-Bjdvkpnqwipy-Uhhuly-Gujcnl-Orxhza**
9815,77280,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155541.txt,197,True,"Wo O
, O
wo O
sind O
bitte O
55 O
% O
Exportquote O
? O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Titusstraße B-STREET
3 B-STREETNO
, O
55018 B-ZIP
Gatzweiler B-CITY
, O
475/8403797 B-PHONE
http://snb.digg.yie/lqsyt/05760-Gbw-sfy-Bsiltigercjb-Gowzgv-Lwffma-Wkertb B-URL
","Wo , wo sind bitte 55 % Exportquote ? -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Titusstraße 3 , 55018 Gatzweiler , 475/8403797 http://snb.digg.yie/lqsyt/05760-Gbw-sfy-Bsiltigercjb-Gowzgv-Lwffma-Wkertb",STREET: Titusstraße; STREETNO: 3; ZIP: 55018; CITY: Gatzweiler; PHONE: 475/8403797; URL: http://snb.digg.yie/lqsyt/05760-Gbw-sfy-Bsiltigercjb-Gowzgv-Lwffma-Wkertb,STREET: Titusstraße **Jagdhausstraße**; STREETNO: 3 **2**; ZIP: 55018 **52383**; CITY: Gatzweiler **Fissenknick**; PHONE: 475/8403797 **401/7576768**; URL: http://snb.digg.yie/lqsyt/05760-Gbw-sfy-Bsiltigercjb-Gowzgv-Lwffma-Wkertb **http://yrr.hqee.lpa/ttitg/90169-Hlv-por-Psefozjqonlp-Hdgqdp-Wdvtda-Jdnraa**
9816,77295,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155241.txt,339,True,"Weißt O
du O
überhaupt O
was O
eine O
Präsenzversteigerung O
ist O
? O
Das O
ist O
wie O
in O
einem O
Versteigerungshaus O
, O
wo O
jeder O
Artikel O
gezeigt O
wird O
und O
der O
Aktionator O
den O
Hammer O
vorne O
schwingt O
, O
das O
alles O
vor O
begrenzten O
Publikum O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Gaisgasse B-STREET
8 B-STREETNO
, O
72836 B-ZIP
Börgermoor B-CITY
, O
200/2270857 B-PHONE
http://tal.ezwymin.lnc/wlrm-e02673.bceg B-URL
","Weißt du überhaupt was eine Präsenzversteigerung ist ? Das ist wie in einem Versteigerungshaus , wo jeder Artikel gezeigt wird und der Aktionator den Hammer vorne schwingt , das alles vor begrenzten Publikum . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Gaisgasse 8 , 72836 Börgermoor , 200/2270857 http://tal.ezwymin.lnc/wlrm-e02673.bceg",STREET: Gaisgasse; STREETNO: 8; ZIP: 72836; CITY: Börgermoor; PHONE: 200/2270857; URL: http://tal.ezwymin.lnc/wlrm-e02673.bceg,STREET: Gaisgasse **Papenmarkt**; STREETNO: 8 **1**; ZIP: 72836 **93307**; CITY: Börgermoor **Hirschstein**; PHONE: 200/2270857 **541/3823242**; URL: http://tal.ezwymin.lnc/wlrm-e02673.bceg **http://ycf.gancmdh.fjg/hbpa-j70250.laha**
9820,77322,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155016.txt,155,True,"Das O
glaubst O
auch O
nur O
du O
! O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Cyriakusplatz B-STREET
5 B-STREETNO
, O
15656 B-ZIP
Höchfelden B-CITY
, O
024/3735963 B-PHONE
http://fxf.gzhjnii.eah/swnx-t25967.vdkf B-URL
","Das glaubst auch nur du ! -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Cyriakusplatz 5 , 15656 Höchfelden , 024/3735963 http://fxf.gzhjnii.eah/swnx-t25967.vdkf",STREET: Cyriakusplatz; STREETNO: 5; ZIP: 15656; CITY: Höchfelden; PHONE: 024/3735963; URL: http://fxf.gzhjnii.eah/swnx-t25967.vdkf,STREET: Cyriakusplatz **Eggerthgasse**; STREETNO: 5 **9**; ZIP: 15656 **75557**; CITY: Höchfelden **Wallhalben**; PHONE: 024/3735963 **723/9473409**; URL: http://fxf.gzhjnii.eah/swnx-t25967.vdkf **http://xgv.uwobbyo.sbh/rahk-p52965.shka**
9823,77367,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155383.txt,318,True,"Warum O
eigentlich O
keinen O
Link O
, O
statt O
hier O
alles O
zu O
posten O
, O
oder O
hast O
du O
persönlich O
das O
Interview O
geführt O
und O
es O
wurde O
noch O
nirgends O
veröffentlicht O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Voßbrinkstraße B-STREET
7 B-STREETNO
, O
61586 B-ZIP
Güntersen B-CITY
, O
345/7381195 B-PHONE
http://ztz.xmao.bzz/pjqui/58231-Qko-frl-Picjqzmfwnlv-Bfneru-Xlkqos-Mpyvcl B-URL
","Warum eigentlich keinen Link , statt hier alles zu posten , oder hast du persönlich das Interview geführt und es wurde noch nirgends veröffentlicht . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Voßbrinkstraße 7 , 61586 Güntersen , 345/7381195 http://ztz.xmao.bzz/pjqui/58231-Qko-frl-Picjqzmfwnlv-Bfneru-Xlkqos-Mpyvcl",STREET: Voßbrinkstraße; STREETNO: 7; ZIP: 61586; CITY: Güntersen; PHONE: 345/7381195; URL: http://ztz.xmao.bzz/pjqui/58231-Qko-frl-Picjqzmfwnlv-Bfneru-Xlkqos-Mpyvcl,STREET: Voßbrinkstraße **Gebsattelstraße**; STREETNO: 7 **1**; ZIP: 61586 **23358**; CITY: Güntersen **Eddigehausen**; PHONE: 345/7381195 **940/7027439**; URL: http://ztz.xmao.bzz/pjqui/58231-Qko-frl-Picjqzmfwnlv-Bfneru-Xlkqos-Mpyvcl **http://zpo.weam.sxa/cuwom/80989-Gnv-sno-Gqgtoiuwltzm-Wpxmtj-Vbbuie-Jbbemw**
9824,77368,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155395.txt,206,True,"Hab O
ich O
höchste O
Zweifel O
! O
Von O
dir O
, O
nein O
! O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Volkgasse B-STREET
8 B-STREETNO
, O
93759 B-ZIP
Untereberfing B-CITY
, O
061/0816900 B-PHONE
http://uvd.jlsi.ewr/idcqb/09073-Vnf-zcq-Vzjwpdrsydri-Xhebdn-Lgvbxu-Jmglji B-URL
","Hab ich höchste Zweifel ! Von dir , nein ! -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Volkgasse 8 , 93759 Untereberfing , 061/0816900 http://uvd.jlsi.ewr/idcqb/09073-Vnf-zcq-Vzjwpdrsydri-Xhebdn-Lgvbxu-Jmglji",STREET: Volkgasse; STREETNO: 8; ZIP: 93759; CITY: Untereberfing; PHONE: 061/0816900; URL: http://uvd.jlsi.ewr/idcqb/09073-Vnf-zcq-Vzjwpdrsydri-Xhebdn-Lgvbxu-Jmglji,STREET: Volkgasse **Jägerschlöschestraße**; STREETNO: 8 **5**; ZIP: 93759 **75723**; CITY: Untereberfing **Gelmer**; PHONE: 061/0816900 **891/4856255**; URL: http://uvd.jlsi.ewr/idcqb/09073-Vnf-zcq-Vzjwpdrsydri-Xhebdn-Lgvbxu-Jmglji **http://std.vpeb.zxj/pilly/09554-Sjw-eul-Dpyobatuhyoy-Pjyrku-Xncqkk-Jrvxtn**
9836,77442,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155094.txt,331,True,"Tja O
, O
du O
kannst O
ja O
mal O
überlegen O
, O
wer O
reicher O
ist O
, O
der O
mit O
dem O
einen O
100Euro-Schein O
und O
einem O
Sack O
voll O
Eineuromünzen O
, O
oder O
der O
mit O
dem O
Bündel O
50Euro-Scheinen O
. O
Einzelne O
Ausreiser O
sagen O
halt O
wenig O
aus O
. O
-- O
= O
20 O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Kolloweg B-STREET
7 B-STREETNO
, O
59309 B-ZIP
Tabakried B-CITY
, O
503/8041129 B-PHONE
http://miy.sqggyjm.zlq/nwcn-k67263.bjwj B-URL
","Tja , du kannst ja mal überlegen , wer reicher ist , der mit dem einen 100Euro-Schein und einem Sack voll Eineuromünzen , oder der mit dem Bündel 50Euro-Scheinen . Einzelne Ausreiser sagen halt wenig aus . -- = 20 Zitat : ACHTUNG "" SuPer Plexer Trottel "" Kolloweg 7 , 59309 Tabakried , 503/8041129 http://miy.sqggyjm.zlq/nwcn-k67263.bjwj",STREET: Kolloweg; STREETNO: 7; ZIP: 59309; CITY: Tabakried; PHONE: 503/8041129; URL: http://miy.sqggyjm.zlq/nwcn-k67263.bjwj,STREET: Kolloweg **Sickingenstraße**; STREETNO: 7 **4**; ZIP: 59309 **68685**; CITY: Tabakried **Zaisenhausen**; PHONE: 503/8041129 **149/7862877**; URL: http://miy.sqggyjm.zlq/nwcn-k67263.bjwj **http://dra.gpwzeia.kvk/kfvm-x03888.hytn**
9840,77468,EVENTS,CodEAlltag_pXL_EVENTS/1-/155-dir/155093.txt,166,True,"Warum O
soll O
das O
nicht O
sinnvoll O
sein O
? O
-- O
Zitat O
: O
ACHTUNG O
"" O
SuPer O
Plexer O
Trottel O
"" O
Raintalstraße B-STREET
1 B-STREETNO
, O
86545 B-ZIP
Aldenhoven B-CITY
, O
434/1730598 B-PHONE
http://znm.kxishsh.ier/kmrx-r39589.vuof B-URL
","Warum soll das nicht sinnvoll sein ? -- Zitat : ACHTUNG "" SuPer Plexer Trottel "" Raintalstraße 1 , 86545 Aldenhoven , 434/1730598 http://znm.kxishsh.ier/kmrx-r39589.vuof",STREET: Raintalstraße; STREETNO: 1; ZIP: 86545; CITY: Aldenhoven; PHONE: 434/1730598; URL: http://znm.kxishsh.ier/kmrx-r39589.vuof,STREET: Raintalstraße **Forgenseestraße**; STREETNO: 1 **2**; ZIP: 86545 **01092**; CITY: Aldenhoven **Großenwieden**; PHONE: 434/1730598 **973/0424692**; URL: http://znm.kxishsh.ier/kmrx-r39589.vuof **http://nga.arfbmyl.rlv/kpjf-i23696.lira**
